source_table,source_rows,group_by,group_value,column,n,mean,median,min,max
results/botanical_tree_root_recursive_remote_20260511j_pull/metrics/botanical_tree_root_metrics_20260511j_rawonly.csv,68,label,plant_leaf_basemid_visible_yneg_20260511j__v25j_spider_leaf_handle_visible__depth_01,bbox_volume,1,0.211811,0.211811,0.211811,0.211811
results/botanical_tree_root_recursive_remote_20260511j_pull/metrics/botanical_tree_root_metrics_20260511j_rawonly.csv,68,label,plant_leaf_basemid_visible_yneg_20260511j__v25j_spider_leaf_handle_visible__depth_02,vertices,1,215310.0,215310.0,215310.0,215310.0
results/botanical_tree_root_recursive_remote_20260511j_pull/metrics/botanical_tree_root_metrics_20260511j_rawonly.csv,68,label,plant_leaf_basemid_visible_yneg_20260511j__v25j_spider_leaf_handle_visible__depth_02,faces,1,432008.0,432008.0,432008.0,432008.0
results/botanical_tree_root_recursive_remote_20260511j_pull/metrics/botanical_tree_root_metrics_20260511j_rawonly.csv,68,label,plant_leaf_basemid_visible_yneg_20260511j__v25j_spider_leaf_handle_visible__depth_02,component_count,1,4935.0,4935.0,4935.0,4935.0
results/botanical_tree_root_recursive_remote_20260511j_pull/metrics/botanical_tree_root_metrics_20260511j_rawonly.csv,68,label,plant_leaf_basemid_visible_yneg_20260511j__v25j_spider_leaf_handle_visible__depth_02,largest_occupancy_component_ratio_6n,1,0.745494,0.745494,0.745494,0.745494
results/botanical_tree_root_recursive_remote_20260511j_pull/metrics/botanical_tree_root_metrics_20260511j_rawonly.csv,68,label,plant_leaf_basemid_visible_yneg_20260511j__v25j_spider_leaf_handle_visible__depth_02,occupancy_component_count_6n,1,218.0,218.0,218.0,218.0
results/botanical_tree_root_recursive_remote_20260511j_pull/metrics/botanical_tree_root_metrics_20260511j_rawonly.csv,68,label,plant_leaf_basemid_visible_yneg_20260511j__v25j_spider_leaf_handle_visible__depth_02,surface_area_est,1,0.647169,0.647169,0.647169,0.647169
results/botanical_tree_root_recursive_remote_20260511j_pull/metrics/botanical_tree_root_metrics_20260511j_rawonly.csv,68,label,plant_leaf_basemid_visible_yneg_20260511j__v25j_spider_leaf_handle_visible__depth_02,bbox_volume,1,0.236882,0.236882,0.236882,0.236882
results/botanical_tree_root_recursive_remote_20260511j_pull/metrics/botanical_tree_root_metrics_20260511j_rawonly.csv,68,label,plant_leaf_basemid_visible_yneg_20260511j__v25j_spider_leaf_handle_visible__depth_03,vertices,1,199285.0,199285.0,199285.0,199285.0
results/botanical_tree_root_recursive_remote_20260511j_pull/metrics/botanical_tree_root_metrics_20260511j_rawonly.csv,68,label,plant_leaf_basemid_visible_yneg_20260511j__v25j_spider_leaf_handle_visible__depth_03,faces,1,381678.0,381678.0,381678.0,381678.0
results/botanical_tree_root_recursive_remote_20260511j_pull/metrics/botanical_tree_root_metrics_20260511j_rawonly.csv,68,label,plant_leaf_basemid_visible_yneg_20260511j__v25j_spider_leaf_handle_visible__depth_03,component_count,1,6046.0,6046.0,6046.0,6046.0
results/botanical_tree_root_recursive_remote_20260511j_pull/metrics/botanical_tree_root_metrics_20260511j_rawonly.csv,68,label,plant_leaf_basemid_visible_yneg_20260511j__v25j_spider_leaf_handle_visible__depth_03,largest_occupancy_component_ratio_6n,1,0.790305,0.790305,0.790305,0.790305
results/botanical_tree_root_recursive_remote_20260511j_pull/metrics/botanical_tree_root_metrics_20260511j_rawonly.csv,68,label,plant_leaf_basemid_visible_yneg_20260511j__v25j_spider_leaf_handle_visible__depth_03,occupancy_component_count_6n,1,260.0,260.0,260.0,260.0
results/botanical_tree_root_recursive_remote_20260511j_pull/metrics/botanical_tree_root_metrics_20260511j_rawonly.csv,68,label,plant_leaf_basemid_visible_yneg_20260511j__v25j_spider_leaf_handle_visible__depth_03,surface_area_est,1,0.563948,0.563948,0.563948,0.563948
results/botanical_tree_root_recursive_remote_20260511j_pull/metrics/botanical_tree_root_metrics_20260511j_rawonly.csv,68,label,plant_leaf_basemid_visible_yneg_20260511j__v25j_spider_leaf_handle_visible__depth_03,bbox_volume,1,0.236409,0.236409,0.236409,0.236409
results/botanical_tree_root_recursive_remote_20260511j_pull/metrics/botanical_tree_root_metrics_20260511j_rawonly.csv,68,label,plant_leaf_basemid_visible_yneg_20260511j__v25j_spider_leaf_handle_visible__depth_04,vertices,1,201661.0,201661.0,201661.0,201661.0
results/botanical_tree_root_recursive_remote_20260511j_pull/metrics/botanical_tree_root_metrics_20260511j_rawonly.csv,68,label,plant_leaf_basemid_visible_yneg_20260511j__v25j_spider_leaf_handle_visible__depth_04,faces,1,382642.0,382642.0,382642.0,382642.0
results/botanical_tree_root_recursive_remote_20260511j_pull/metrics/botanical_tree_root_metrics_20260511j_rawonly.csv,68,label,plant_leaf_basemid_visible_yneg_20260511j__v25j_spider_leaf_handle_visible__depth_04,component_count,1,6261.0,6261.0,6261.0,6261.0
results/botanical_tree_root_recursive_remote_20260511j_pull/metrics/botanical_tree_root_metrics_20260511j_rawonly.csv,68,label,plant_leaf_basemid_visible_yneg_20260511j__v25j_spider_leaf_handle_visible__depth_04,largest_occupancy_component_ratio_6n,1,0.768666,0.768666,0.768666,0.768666
results/botanical_tree_root_recursive_remote_20260511j_pull/metrics/botanical_tree_root_metrics_20260511j_rawonly.csv,68,label,plant_leaf_basemid_visible_yneg_20260511j__v25j_spider_leaf_handle_visible__depth_04,occupancy_component_count_6n,1,292.0,292.0,292.0,292.0
results/botanical_tree_root_recursive_remote_20260511j_pull/metrics/botanical_tree_root_metrics_20260511j_rawonly.csv,68,label,plant_leaf_basemid_visible_yneg_20260511j__v25j_spider_leaf_handle_visible__depth_04,surface_area_est,1,0.561701,0.561701,0.561701,0.561701
results/botanical_tree_root_recursive_remote_20260511j_pull/metrics/botanical_tree_root_metrics_20260511j_rawonly.csv,68,label,plant_leaf_basemid_visible_yneg_20260511j__v25j_spider_leaf_handle_visible__depth_04,bbox_volume,1,0.235883,0.235883,0.235883,0.235883
results/botanical_tree_root_recursive_remote_20260511j_pull/metrics/botanical_tree_root_metrics_20260511j_rawonly.csv,68,label,plant_leaf_basemid_visible_yneg_20260511j__v25j_spider_leaf_schedule__depth_00,vertices,1,203076.0,203076.0,203076.0,203076.0
results/botanical_tree_root_recursive_remote_20260511j_pull/metrics/botanical_tree_root_metrics_20260511j_rawonly.csv,68,label,plant_leaf_basemid_visible_yneg_20260511j__v25j_spider_leaf_schedule__depth_00,faces,1,467236.0,467236.0,467236.0,467236.0
results/botanical_tree_root_recursive_remote_20260511j_pull/metrics/botanical_tree_root_metrics_20260511j_rawonly.csv,68,label,plant_leaf_basemid_visible_yneg_20260511j__v25j_spider_leaf_schedule__depth_00,component_count,1,181.0,181.0,181.0,181.0
results/botanical_tree_root_recursive_remote_20260511j_pull/metrics/botanical_tree_root_metrics_20260511j_rawonly.csv,68,label,plant_leaf_basemid_visible_yneg_20260511j__v25j_spider_leaf_schedule__depth_00,largest_occupancy_component_ratio_6n,1,0.882928,0.882928,0.882928,0.882928
results/botanical_tree_root_recursive_remote_20260511j_pull/metrics/botanical_tree_root_metrics_20260511j_rawonly.csv,68,label,plant_leaf_basemid_visible_yneg_20260511j__v25j_spider_leaf_schedule__depth_00,occupancy_component_count_6n,1,11.0,11.0,11.0,11.0
results/botanical_tree_root_recursive_remote_20260511j_pull/metrics/botanical_tree_root_metrics_20260511j_rawonly.csv,68,label,plant_leaf_basemid_visible_yneg_20260511j__v25j_spider_leaf_schedule__depth_00,surface_area_est,1,0.723003,0.723003,0.723003,0.723003
results/botanical_tree_root_recursive_remote_20260511j_pull/metrics/botanical_tree_root_metrics_20260511j_rawonly.csv,68,label,plant_leaf_basemid_visible_yneg_20260511j__v25j_spider_leaf_schedule__depth_00,bbox_volume,1,0.181371,0.181371,0.181371,0.181371
results/botanical_tree_root_recursive_remote_20260511j_pull/metrics/botanical_tree_root_metrics_20260511j_rawonly.csv,68,label,plant_leaf_basemid_visible_yneg_20260511j__v25j_spider_leaf_schedule__depth_01,vertices,1,210230.0,210230.0,210230.0,210230.0
results/botanical_tree_root_recursive_remote_20260511j_pull/metrics/botanical_tree_root_metrics_20260511j_rawonly.csv,68,label,plant_leaf_basemid_visible_yneg_20260511j__v25j_spider_leaf_schedule__depth_01,faces,1,436372.0,436372.0,436372.0,436372.0
results/botanical_tree_root_recursive_remote_20260511j_pull/metrics/botanical_tree_root_metrics_20260511j_rawonly.csv,68,label,plant_leaf_basemid_visible_yneg_20260511j__v25j_spider_leaf_schedule__depth_01,component_count,1,3688.0,3688.0,3688.0,3688.0
results/botanical_tree_root_recursive_remote_20260511j_pull/metrics/botanical_tree_root_metrics_20260511j_rawonly.csv,68,label,plant_leaf_basemid_visible_yneg_20260511j__v25j_spider_leaf_schedule__depth_01,largest_occupancy_component_ratio_6n,1,0.773017,0.773017,0.773017,0.773017
results/botanical_tree_root_recursive_remote_20260511j_pull/metrics/botanical_tree_root_metrics_20260511j_rawonly.csv,68,label,plant_leaf_basemid_visible_yneg_20260511j__v25j_spider_leaf_schedule__depth_01,occupancy_component_count_6n,1,122.0,122.0,122.0,122.0
results/botanical_tree_root_recursive_remote_20260511j_pull/metrics/botanical_tree_root_metrics_20260511j_rawonly.csv,68,label,plant_leaf_basemid_visible_yneg_20260511j__v25j_spider_leaf_schedule__depth_01,surface_area_est,1,0.662106,0.662106,0.662106,0.662106
results/botanical_tree_root_recursive_remote_20260511j_pull/metrics/botanical_tree_root_metrics_20260511j_rawonly.csv,68,label,plant_leaf_basemid_visible_yneg_20260511j__v25j_spider_leaf_schedule__depth_01,bbox_volume,1,0.21181,0.21181,0.21181,0.21181
results/botanical_tree_root_recursive_remote_20260511k_pull/metrics/botanical_tree_root_metrics_20260511k.csv,84,,,vertices,84,80512.380952,97924.0,17697.0,145187.0
results/botanical_tree_root_recursive_remote_20260511k_pull/metrics/botanical_tree_root_metrics_20260511k.csv,84,,,faces,84,174512.738095,220123.0,26430.0,337848.0
results/botanical_tree_root_recursive_remote_20260511k_pull/metrics/botanical_tree_root_metrics_20260511k.csv,84,,,component_count,84,536.345238,277.5,10.0,3978.0
results/botanical_tree_root_recursive_remote_20260511k_pull/metrics/botanical_tree_root_metrics_20260511k.csv,84,,,largest_occupancy_component_ratio_6n,84,0.779213,0.989609,0.103876,1.0
results/botanical_tree_root_recursive_remote_20260511k_pull/metrics/botanical_tree_root_metrics_20260511k.csv,84,,,occupancy_component_count_6n,84,67.02381,9.0,1.0,824.0
results/botanical_tree_root_recursive_remote_20260511k_pull/metrics/botanical_tree_root_metrics_20260511k.csv,84,,,surface_area_est,84,0.261996,0.329272,0.033019,0.506341
results/botanical_tree_root_recursive_remote_20260511k_pull/metrics/botanical_tree_root_metrics_20260511k.csv,84,,,bbox_volume,84,0.056313,0.04683,0.005449,0.12707
results/botanical_tree_root_recursive_remote_20260511k_pull/metrics/botanical_tree_root_metrics_20260511k.csv,84,label,fern_lacy_tip_yneg_20260511k__fern_frond_pinnae_attach__depth_00,vertices,1,20824.0,20824.0,20824.0,20824.0
results/botanical_tree_root_recursive_remote_20260511k_pull/metrics/botanical_tree_root_metrics_20260511k.csv,84,label,fern_lacy_tip_yneg_20260511k__fern_frond_pinnae_attach__depth_00,faces,1,43966.0,43966.0,43966.0,43966.0
results/botanical_tree_root_recursive_remote_20260511k_pull/metrics/botanical_tree_root_metrics_20260511k.csv,84,label,fern_lacy_tip_yneg_20260511k__fern_frond_pinnae_attach__depth_00,component_count,1,10.0,10.0,10.0,10.0
results/botanical_tree_root_recursive_remote_20260511k_pull/metrics/botanical_tree_root_metrics_20260511k.csv,84,label,fern_lacy_tip_yneg_20260511k__fern_frond_pinnae_attach__depth_00,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/botanical_tree_root_recursive_remote_20260511k_pull/metrics/botanical_tree_root_metrics_20260511k.csv,84,label,fern_lacy_tip_yneg_20260511k__fern_frond_pinnae_attach__depth_00,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/botanical_tree_root_recursive_remote_20260511k_pull/metrics/botanical_tree_root_metrics_20260511k.csv,84,label,fern_lacy_tip_yneg_20260511k__fern_frond_pinnae_attach__depth_00,surface_area_est,1,0.06734,0.06734,0.06734,0.06734
results/botanical_tree_root_recursive_remote_20260511k_pull/metrics/botanical_tree_root_metrics_20260511k.csv,84,label,fern_lacy_tip_yneg_20260511k__fern_frond_pinnae_attach__depth_00,bbox_volume,1,0.005459,0.005459,0.005459,0.005459
results/botanical_tree_root_recursive_remote_20260511k_pull/metrics/botanical_tree_root_metrics_20260511k.csv,84,label,fern_lacy_tip_yneg_20260511k__fern_frond_pinnae_attach__depth_01,vertices,1,21306.0,21306.0,21306.0,21306.0
results/botanical_tree_root_recursive_remote_20260511k_pull/metrics/botanical_tree_root_metrics_20260511k.csv,84,label,fern_lacy_tip_yneg_20260511k__fern_frond_pinnae_attach__depth_01,faces,1,46084.0,46084.0,46084.0,46084.0
results/botanical_tree_root_recursive_remote_20260511k_pull/metrics/botanical_tree_root_metrics_20260511k.csv,84,label,fern_lacy_tip_yneg_20260511k__fern_frond_pinnae_attach__depth_01,component_count,1,52.0,52.0,52.0,52.0
results/botanical_tree_root_recursive_remote_20260511k_pull/metrics/botanical_tree_root_metrics_20260511k.csv,84,label,fern_lacy_tip_yneg_20260511k__fern_frond_pinnae_attach__depth_01,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/botanical_tree_root_recursive_remote_20260511k_pull/metrics/botanical_tree_root_metrics_20260511k.csv,84,label,fern_lacy_tip_yneg_20260511k__fern_frond_pinnae_attach__depth_01,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/botanical_tree_root_recursive_remote_20260511k_pull/metrics/botanical_tree_root_metrics_20260511k.csv,84,label,fern_lacy_tip_yneg_20260511k__fern_frond_pinnae_attach__depth_01,surface_area_est,1,0.07177,0.07177,0.07177,0.07177
results/botanical_tree_root_recursive_remote_20260511k_pull/metrics/botanical_tree_root_metrics_20260511k.csv,84,label,fern_lacy_tip_yneg_20260511k__fern_frond_pinnae_attach__depth_01,bbox_volume,1,0.005449,0.005449,0.005449,0.005449
results/botanical_tree_root_recursive_remote_20260511k_pull/metrics/botanical_tree_root_metrics_20260511k.csv,84,label,fern_lacy_tip_yneg_20260511k__fern_frond_pinnae_attach__depth_02,vertices,1,21302.0,21302.0,21302.0,21302.0
results/botanical_tree_root_recursive_remote_20260511k_pull/metrics/botanical_tree_root_metrics_20260511k.csv,84,label,fern_lacy_tip_yneg_20260511k__fern_frond_pinnae_attach__depth_02,faces,1,46042.0,46042.0,46042.0,46042.0
results/botanical_tree_root_recursive_remote_20260511k_pull/metrics/botanical_tree_root_metrics_20260511k.csv,84,label,fern_lacy_tip_yneg_20260511k__fern_frond_pinnae_attach__depth_02,component_count,1,52.0,52.0,52.0,52.0
results/botanical_tree_root_recursive_remote_20260511k_pull/metrics/botanical_tree_root_metrics_20260511k.csv,84,label,fern_lacy_tip_yneg_20260511k__fern_frond_pinnae_attach__depth_02,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/botanical_tree_root_recursive_remote_20260511k_pull/metrics/botanical_tree_root_metrics_20260511k.csv,84,label,fern_lacy_tip_yneg_20260511k__fern_frond_pinnae_attach__depth_02,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/botanical_tree_root_recursive_remote_20260511k_pull/metrics/botanical_tree_root_metrics_20260511k.csv,84,label,fern_lacy_tip_yneg_20260511k__fern_frond_pinnae_attach__depth_02,surface_area_est,1,0.071689,0.071689,0.071689,0.071689
results/botanical_tree_root_recursive_remote_20260511k_pull/metrics/botanical_tree_root_metrics_20260511k.csv,84,label,fern_lacy_tip_yneg_20260511k__fern_frond_pinnae_attach__depth_02,bbox_volume,1,0.005449,0.005449,0.005449,0.005449
results/botanical_tree_root_recursive_remote_20260511k_pull/metrics/botanical_tree_root_metrics_20260511k.csv,84,label,fern_lacy_tip_yneg_20260511k__fern_frond_pinnae_attach__depth_03,vertices,1,21297.0,21297.0,21297.0,21297.0
results/botanical_tree_root_recursive_remote_20260511k_pull/metrics/botanical_tree_root_metrics_20260511k.csv,84,label,fern_lacy_tip_yneg_20260511k__fern_frond_pinnae_attach__depth_03,faces,1,46052.0,46052.0,46052.0,46052.0
results/botanical_tree_root_recursive_remote_20260511k_pull/metrics/botanical_tree_root_metrics_20260511k.csv,84,label,fern_lacy_tip_yneg_20260511k__fern_frond_pinnae_attach__depth_03,component_count,1,52.0,52.0,52.0,52.0
results/botanical_tree_root_recursive_remote_20260511k_pull/metrics/botanical_tree_root_metrics_20260511k.csv,84,label,fern_lacy_tip_yneg_20260511k__fern_frond_pinnae_attach__depth_03,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/botanical_tree_root_recursive_remote_20260511k_pull/metrics/botanical_tree_root_metrics_20260511k.csv,84,label,fern_lacy_tip_yneg_20260511k__fern_frond_pinnae_attach__depth_03,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/botanical_tree_root_recursive_remote_20260511k_pull/metrics/botanical_tree_root_metrics_20260511k.csv,84,label,fern_lacy_tip_yneg_20260511k__fern_frond_pinnae_attach__depth_03,surface_area_est,1,0.071687,0.071687,0.071687,0.071687
results/botanical_tree_root_recursive_remote_20260511k_pull/metrics/botanical_tree_root_metrics_20260511k.csv,84,label,fern_lacy_tip_yneg_20260511k__fern_frond_pinnae_attach__depth_03,bbox_volume,1,0.005449,0.005449,0.005449,0.005449
results/botanical_tree_root_recursive_remote_20260511k_pull/metrics/botanical_tree_root_metrics_20260511k.csv,84,label,fern_lacy_tip_yneg_20260511k__v25k_spider_terminal_leaflet__depth_00,vertices,1,20824.0,20824.0,20824.0,20824.0
results/botanical_tree_root_recursive_remote_20260511k_pull/metrics/botanical_tree_root_metrics_20260511k.csv,84,label,fern_lacy_tip_yneg_20260511k__v25k_spider_terminal_leaflet__depth_00,faces,1,43966.0,43966.0,43966.0,43966.0
